,Case Type,Count,Date,Province/State,State Abbr,Country/Region,Location Name,State Index,Total Pop,Income in the past 12 months below poverty level,"Below poverty level per 1,000 residents",Percent below poverty level,state,county
2061,Confirmed,0.0,1/31/2020,Placer County, CA,US,,,,,,,,
2062,Confirmed,0.0,1/31/2020,San Mateo, CA,US,,,,,,,,
2063,Confirmed,0.0,1/31/2020,Sonoma County, CA,US,,,,,,,,
2064,Confirmed,0.0,1/31/2020,Berkeley, CA,US,,,,,,,,
2065,Confirmed,0.0,1/31/2020,Orange County, CA,US,,,,,,,,
2066,Confirmed,0.0,1/31/2020,Contra Costa County, CA,US,,,,,,,,
2067,Confirmed,0.0,2/1/2020,Los Angeles, CA,US,,,,,,,,
2068,Confirmed,0.0,2/1/2020,Santa Clara, CA,US,,,,,,,,
2069,Confirmed,0.0,2/1/2020,San Benito, CA,US,,,,,,,,
2070,Confirmed,0.0,2/1/2020,San Diego County, CA,US,,,,,,,,
2071,Confirmed,0.0,2/1/2020,Humboldt County, CA,US,,,,,,,,
2072,Confirmed,0.0,2/1/2020,Sacramento County, CA,US,,,,,,,,
2073,Confirmed,0.0,2/1/2020,Placer County, CA,US,,,,,,,,
2074,Confirmed,0.0,2/1/2020,San Mateo, CA,US,,,,,,,,
2075,Confirmed,0.0,2/1/2020,Sonoma County, CA,US,,,,,,,,
2076,Confirmed,0.0,2/1/2020,Berkeley, CA,US,,,,,,,,
2077,Confirmed,0.0,2/1/2020,Orange County, CA,US,,,,,,,,
2078,Confirmed,0.0,2/1/2020,Contra Costa County, CA,US,,,,,,,,
2079,Confirmed,0.0,2/10/2020,Los Angeles, CA,US,,,,,,,,
2080,Confirmed,0.0,2/10/2020,Santa Clara, CA,US,,,,,,,,
2081,Confirmed,0.0,2/10/2020,San Benito, CA,US,,,,,,,,
2082,Confirmed,0.0,2/10/2020,San Diego County, CA,US,,,,,,,,
2083,Confirmed,0.0,2/10/2020,Humboldt County, CA,US,,,,,,,,
2084,Confirmed,0.0,2/10/2020,Sacramento County, CA,US,,,,,,,,
2085,Confirmed,0.0,2/10/2020,Placer County, CA,US,,,,,,,,
2086,Confirmed,0.0,2/10/2020,San Mateo, CA,US,,,,,,,,
2087,Confirmed,0.0,2/10/2020,Sonoma County, CA,US,,,,,,,,
2088,Confirmed,0.0,2/10/2020,Berkeley, CA,US,,,,,,,,
2089,Confirmed,0.0,2/10/2020,Orange County, CA,US,,,,,,,,
2090,Confirmed,0.0,2/10/2020,Contra Costa County, CA,US,,,,,,,,
2091,Confirmed,0.0,2/11/2020,Los Angeles, CA,US,,,,,,,,
2092,Confirmed,0.0,2/11/2020,Santa Clara, CA,US,,,,,,,,
2093,Confirmed,0.0,2/11/2020,San Benito, CA,US,,,,,,,,
2094,Confirmed,1.0,2/11/2020,San Diego County, CA,US,,,,,,,,
2095,Confirmed,0.0,2/11/2020,Humboldt County, CA,US,,,,,,,,
2096,Confirmed,0.0,2/11/2020,Sacramento County, CA,US,,,,,,,,
2097,Confirmed,0.0,2/11/2020,Placer County, CA,US,,,,,,,,
2098,Confirmed,0.0,2/11/2020,San Mateo, CA,US,,,,,,,,
2099,Confirmed,0.0,2/11/2020,Sonoma County, CA,US,,,,,,,,
2100,Confirmed,0.0,2/11/2020,Berkeley, CA,US,,,,,,,,
2101,Confirmed,0.0,2/11/2020,Orange County, CA,US,,,,,,,,
2102,Confirmed,0.0,2/11/2020,Contra Costa County, CA,US,,,,,,,,
2103,Confirmed,0.0,2/12/2020,Los Angeles, CA,US,,,,,,,,
2104,Confirmed,0.0,2/12/2020,Santa Clara, CA,US,,,,,,,,
2105,Confirmed,0.0,2/12/2020,San Benito, CA,US,,,,,,,,
2106,Confirmed,0.0,2/12/2020,San Diego County, CA,US,,,,,,,,
2107,Confirmed,0.0,2/12/2020,Humboldt County, CA,US,,,,,,,,
2108,Confirmed,0.0,2/12/2020,Sacramento County, CA,US,,,,,,,,
2109,Confirmed,0.0,2/12/2020,Placer County, CA,US,,,,,,,,
2110,Confirmed,0.0,2/12/2020,San Mateo, CA,US,,,,,,,,
2111,Confirmed,0.0,2/12/2020,Sonoma County, CA,US,,,,,,,,
2112,Confirmed,0.0,2/12/2020,Berkeley, CA,US,,,,,,,,
2113,Confirmed,0.0,2/12/2020,Orange County, CA,US,,,,,,,,
2114,Confirmed,0.0,2/12/2020,Contra Costa County, CA,US,,,,,,,,
2115,Confirmed,0.0,2/13/2020,Los Angeles, CA,US,,,,,,,,
2116,Confirmed,0.0,2/13/2020,Santa Clara, CA,US,,,,,,,,
2117,Confirmed,0.0,2/13/2020,San Benito, CA,US,,,,,,,,
2118,Confirmed,1.0,2/13/2020,San Diego County, CA,US,,,,,,,,
2119,Confirmed,0.0,2/13/2020,Humboldt County, CA,US,,,,,,,,
2120,Confirmed,0.0,2/13/2020,Sacramento County, CA,US,,,,,,,,
2121,Confirmed,0.0,2/13/2020,Placer County, CA,US,,,,,,,,
2122,Confirmed,0.0,2/13/2020,San Mateo, CA,US,,,,,,,,
2123,Confirmed,0.0,2/13/2020,Sonoma County, CA,US,,,,,,,,
2124,Confirmed,0.0,2/13/2020,Berkeley, CA,US,,,,,,,,
2125,Confirmed,0.0,2/13/2020,Orange County, CA,US,,,,,,,,
2126,Confirmed,0.0,2/13/2020,Contra Costa County, CA,US,,,,,,,,
2127,Confirmed,0.0,2/14/2020,Los Angeles, CA,US,,,,,,,,
2128,Confirmed,0.0,2/14/2020,Santa Clara, CA,US,,,,,,,,
2129,Confirmed,0.0,2/14/2020,San Benito, CA,US,,,,,,,,
2130,Confirmed,0.0,2/14/2020,San Diego County, CA,US,,,,,,,,
2131,Confirmed,0.0,2/14/2020,Humboldt County, CA,US,,,,,,,,
2132,Confirmed,0.0,2/14/2020,Sacramento County, CA,US,,,,,,,,
2133,Confirmed,0.0,2/14/2020,Placer County, CA,US,,,,,,,,
2134,Confirmed,0.0,2/14/2020,San Mateo, CA,US,,,,,,,,
2135,Confirmed,0.0,2/14/2020,Sonoma County, CA,US,,,,,,,,
2136,Confirmed,0.0,2/14/2020,Berkeley, CA,US,,,,,,,,
2137,Confirmed,0.0,2/14/2020,Orange County, CA,US,,,,,,,,
2138,Confirmed,0.0,2/14/2020,Contra Costa County, CA,US,,,,,,,,
2139,Confirmed,0.0,2/15/2020,Los Angeles, CA,US,,,,,,,,
2140,Confirmed,0.0,2/15/2020,Santa Clara, CA,US,,,,,,,,
2141,Confirmed,0.0,2/15/2020,San Benito, CA,US,,,,,,,,
2142,Confirmed,0.0,2/15/2020,San Diego County, CA,US,,,,,,,,
2143,Confirmed,0.0,2/15/2020,Humboldt County, CA,US,,,,,,,,
2144,Confirmed,0.0,2/15/2020,Sacramento County, CA,US,,,,,,,,
2145,Confirmed,0.0,2/15/2020,Placer County, CA,US,,,,,,,,
2146,Confirmed,0.0,2/15/2020,San Mateo, CA,US,,,,,,,,
2147,Confirmed,0.0,2/15/2020,Sonoma County, CA,US,,,,,,,,
2148,Confirmed,0.0,2/15/2020,Berkeley, CA,US,,,,,,,,
2149,Confirmed,0.0,2/15/2020,Orange County, CA,US,,,,,,,,
2150,Confirmed,0.0,2/15/2020,Contra Costa County, CA,US,,,,,,,,
2151,Confirmed,0.0,2/16/2020,Los Angeles, CA,US,,,,,,,,
2152,Confirmed,0.0,2/16/2020,Santa Clara, CA,US,,,,,,,,
2153,Confirmed,0.0,2/16/2020,San Benito, CA,US,,,,,,,,
2154,Confirmed,0.0,2/16/2020,San Diego County, CA,US,,,,,,,,
2155,Confirmed,0.0,2/16/2020,Humboldt County, CA,US,,,,,,,,
2156,Confirmed,0.0,2/16/2020,Sacramento County, CA,US,,,,,,,,
2157,Confirmed,0.0,2/16/2020,Placer County, CA,US,,,,,,,,
2158,Confirmed,0.0,2/16/2020,San Mateo, CA,US,,,,,,,,
2159,Confirmed,0.0,2/16/2020,Sonoma County, CA,US,,,,,,,,
2160,Confirmed,0.0,2/16/2020,Berkeley, CA,US,,,,,,,,
2161,Confirmed,0.0,2/16/2020,Orange County, CA,US,,,,,,,,
2162,Confirmed,0.0,2/16/2020,Contra Costa County, CA,US,,,,,,,,
2163,Confirmed,0.0,2/17/2020,Los Angeles, CA,US,,,,,,,,
2164,Confirmed,0.0,2/17/2020,Santa Clara, CA,US,,,,,,,,
2165,Confirmed,0.0,2/17/2020,San Benito, CA,US,,,,,,,,
2166,Confirmed,0.0,2/17/2020,San Diego County, CA,US,,,,,,,,
2167,Confirmed,0.0,2/17/2020,Humboldt County, CA,US,,,,,,,,
2168,Confirmed,0.0,2/17/2020,Sacramento County, CA,US,,,,,,,,
2169,Confirmed,0.0,2/17/2020,Placer County, CA,US,,,,,,,,
2170,Confirmed,0.0,2/17/2020,San Mateo, CA,US,,,,,,,,
2171,Confirmed,0.0,2/17/2020,Sonoma County, CA,US,,,,,,,,
2172,Confirmed,0.0,2/17/2020,Berkeley, CA,US,,,,,,,,
2173,Confirmed,0.0,2/17/2020,Orange County, CA,US,,,,,,,,
2174,Confirmed,0.0,2/17/2020,Contra Costa County, CA,US,,,,,,,,
2175,Confirmed,0.0,2/18/2020,Los Angeles, CA,US,,,,,,,,
2176,Confirmed,0.0,2/18/2020,Santa Clara, CA,US,,,,,,,,
2177,Confirmed,0.0,2/18/2020,San Benito, CA,US,,,,,,,,
2178,Confirmed,0.0,2/18/2020,San Diego County, CA,US,,,,,,,,
2179,Confirmed,0.0,2/18/2020,Humboldt County, CA,US,,,,,,,,
2180,Confirmed,0.0,2/18/2020,Sacramento County, CA,US,,,,,,,,
2181,Confirmed,0.0,2/18/2020,Placer County, CA,US,,,,,,,,
2182,Confirmed,0.0,2/18/2020,San Mateo, CA,US,,,,,,,,
2183,Confirmed,0.0,2/18/2020,Sonoma County, CA,US,,,,,,,,
2184,Confirmed,0.0,2/18/2020,Berkeley, CA,US,,,,,,,,
2185,Confirmed,0.0,2/18/2020,Orange County, CA,US,,,,,,,,
2186,Confirmed,0.0,2/18/2020,Contra Costa County, CA,US,,,,,,,,
2187,Confirmed,0.0,2/19/2020,Los Angeles, CA,US,,,,,,,,
2188,Confirmed,0.0,2/19/2020,Santa Clara, CA,US,,,,,,,,
2189,Confirmed,0.0,2/19/2020,San Benito, CA,US,,,,,,,,
2190,Confirmed,0.0,2/19/2020,San Diego County, CA,US,,,,,,,,
2191,Confirmed,0.0,2/19/2020,Humboldt County, CA,US,,,,,,,,
2192,Confirmed,0.0,2/19/2020,Sacramento County, CA,US,,,,,,,,
2193,Confirmed,0.0,2/19/2020,Placer County, CA,US,,,,,,,,
2194,Confirmed,0.0,2/19/2020,San Mateo, CA,US,,,,,,,,
2195,Confirmed,0.0,2/19/2020,Sonoma County, CA,US,,,,,,,,
2196,Confirmed,0.0,2/19/2020,Berkeley, CA,US,,,,,,,,
2197,Confirmed,0.0,2/19/2020,Orange County, CA,US,,,,,,,,
2198,Confirmed,0.0,2/19/2020,Contra Costa County, CA,US,,,,,,,,
2199,Confirmed,0.0,2/2/2020,Los Angeles, CA,US,,,,,,,,
2200,Confirmed,0.0,2/2/2020,Santa Clara, CA,US,,,,,,,,
2201,Confirmed,0.0,2/2/2020,San Benito, CA,US,,,,,,,,
2202,Confirmed,0.0,2/2/2020,San Diego County, CA,US,,,,,,,,
2203,Confirmed,0.0,2/2/2020,Humboldt County, CA,US,,,,,,,,
2204,Confirmed,0.0,2/2/2020,Sacramento County, CA,US,,,,,,,,
2205,Confirmed,0.0,2/2/2020,Placer County, CA,US,,,,,,,,
2206,Confirmed,0.0,2/2/2020,San Mateo, CA,US,,,,,,,,
2207,Confirmed,0.0,2/2/2020,Sonoma County, CA,US,,,,,,,,
2208,Confirmed,0.0,2/2/2020,Berkeley, CA,US,,,,,,,,
2209,Confirmed,0.0,2/2/2020,Orange County, CA,US,,,,,,,,
2210,Confirmed,0.0,2/2/2020,Contra Costa County, CA,US,,,,,,,,
2211,Confirmed,0.0,2/20/2020,Los Angeles, CA,US,,,,,,,,
2212,Confirmed,0.0,2/20/2020,Santa Clara, CA,US,,,,,,,,
2213,Confirmed,0.0,2/20/2020,San Benito, CA,US,,,,,,,,
2214,Confirmed,0.0,2/20/2020,San Diego County, CA,US,,,,,,,,
2215,Confirmed,0.0,2/20/2020,Humboldt County, CA,US,,,,,,,,
2216,Confirmed,0.0,2/20/2020,Sacramento County, CA,US,,,,,,,,
2217,Confirmed,0.0,2/20/2020,Placer County, CA,US,,,,,,,,
2218,Confirmed,0.0,2/20/2020,San Mateo, CA,US,,,,,,,,
2219,Confirmed,0.0,2/20/2020,Sonoma County, CA,US,,,,,,,,
2220,Confirmed,0.0,2/20/2020,Berkeley, CA,US,,,,,,,,
2221,Confirmed,0.0,2/20/2020,Orange County, CA,US,,,,,,,,
2222,Confirmed,0.0,2/20/2020,Contra Costa County, CA,US,,,,,,,,
2223,Confirmed,0.0,2/21/2020,Los Angeles, CA,US,,,,,,,,
2224,Confirmed,0.0,2/21/2020,Santa Clara, CA,US,,,,,,,,
2225,Confirmed,0.0,2/21/2020,San Benito, CA,US,,,,,,,,
2226,Confirmed,0.0,2/21/2020,San Diego County, CA,US,,,,,,,,
2227,Confirmed,1.0,2/21/2020,Humboldt County, CA,US,,,,,,,,
2228,Confirmed,1.0,2/21/2020,Sacramento County, CA,US,,,,,,,,
2229,Confirmed,0.0,2/21/2020,Placer County, CA,US,,,,,,,,
2230,Confirmed,0.0,2/21/2020,San Mateo, CA,US,,,,,,,,
2231,Confirmed,0.0,2/21/2020,Sonoma County, CA,US,,,,,,,,
2232,Confirmed,0.0,2/21/2020,Berkeley, CA,US,,,,,,,,
2233,Confirmed,0.0,2/21/2020,Orange County, CA,US,,,,,,,,
2234,Confirmed,0.0,2/21/2020,Contra Costa County, CA,US,,,,,,,,
2235,Confirmed,0.0,2/22/2020,Los Angeles, CA,US,,,,,,,,
2236,Confirmed,0.0,2/22/2020,Santa Clara, CA,US,,,,,,,,
2237,Confirmed,0.0,2/22/2020,San Benito, CA,US,,,,,,,,
2238,Confirmed,0.0,2/22/2020,San Diego County, CA,US,,,,,,,,
2239,Confirmed,0.0,2/22/2020,Humboldt County, CA,US,,,,,,,,
2240,Confirmed,0.0,2/22/2020,Sacramento County, CA,US,,,,,,,,
2241,Confirmed,0.0,2/22/2020,Placer County, CA,US,,,,,,,,
2242,Confirmed,0.0,2/22/2020,San Mateo, CA,US,,,,,,,,
2243,Confirmed,0.0,2/22/2020,Sonoma County, CA,US,,,,,,,,
2244,Confirmed,0.0,2/22/2020,Berkeley, CA,US,,,,,,,,
2245,Confirmed,0.0,2/22/2020,Orange County, CA,US,,,,,,,,
2246,Confirmed,0.0,2/22/2020,Contra Costa County, CA,US,,,,,,,,
2247,Confirmed,0.0,2/23/2020,Los Angeles, CA,US,,,,,,,,
2248,Confirmed,0.0,2/23/2020,Santa Clara, CA,US,,,,,,,,
2249,Confirmed,0.0,2/23/2020,San Benito, CA,US,,,,,,,,
2250,Confirmed,0.0,2/23/2020,San Diego County, CA,US,,,,,,,,
2251,Confirmed,0.0,2/23/2020,Humboldt County, CA,US,,,,,,,,
2252,Confirmed,0.0,2/23/2020,Sacramento County, CA,US,,,,,,,,
2253,Confirmed,0.0,2/23/2020,Placer County, CA,US,,,,,,,,
2254,Confirmed,0.0,2/23/2020,San Mateo, CA,US,,,,,,,,
2255,Confirmed,0.0,2/23/2020,Sonoma County, CA,US,,,,,,,,
2256,Confirmed,0.0,2/23/2020,Berkeley, CA,US,,,,,,,,
2257,Confirmed,0.0,2/23/2020,Orange County, CA,US,,,,,,,,
2258,Confirmed,0.0,2/23/2020,Contra Costa County, CA,US,,,,,,,,
2259,Confirmed,0.0,2/24/2020,Los Angeles, CA,US,,,,,,,,
2260,Confirmed,0.0,2/24/2020,Santa Clara, CA,US,,,,,,,,
2261,Confirmed,0.0,2/24/2020,San Benito, CA,US,,,,,,,,
2262,Confirmed,0.0,2/24/2020,San Diego County, CA,US,,,,,,,,
2263,Confirmed,0.0,2/24/2020,Humboldt County, CA,US,,,,,,,,
2264,Confirmed,0.0,2/24/2020,Sacramento County, CA,US,,,,,,,,
2265,Confirmed,0.0,2/24/2020,Placer County, CA,US,,,,,,,,
2266,Confirmed,0.0,2/24/2020,San Mateo, CA,US,,,,,,,,
2267,Confirmed,0.0,2/24/2020,Sonoma County, CA,US,,,,,,,,
2268,Confirmed,0.0,2/24/2020,Berkeley, CA,US,,,,,,,,
2269,Confirmed,0.0,2/24/2020,Orange County, CA,US,,,,,,,,
2270,Confirmed,0.0,2/24/2020,Contra Costa County, CA,US,,,,,,,,
2271,Confirmed,0.0,2/25/2020,Los Angeles, CA,US,,,,,,,,
2272,Confirmed,0.0,2/25/2020,Santa Clara, CA,US,,,,,,,,
2273,Confirmed,0.0,2/25/2020,San Benito, CA,US,,,,,,,,
2274,Confirmed,0.0,2/25/2020,San Diego County, CA,US,,,,,,,,
2275,Confirmed,0.0,2/25/2020,Humboldt County, CA,US,,,,,,,,
2276,Confirmed,0.0,2/25/2020,Sacramento County, CA,US,,,,,,,,
2277,Confirmed,0.0,2/25/2020,Placer County, CA,US,,,,,,,,
2278,Confirmed,0.0,2/25/2020,San Mateo, CA,US,,,,,,,,
2279,Confirmed,0.0,2/25/2020,Sonoma County, CA,US,,,,,,,,
2280,Confirmed,0.0,2/25/2020,Berkeley, CA,US,,,,,,,,
2281,Confirmed,0.0,2/25/2020,Orange County, CA,US,,,,,,,,
2282,Confirmed,0.0,2/25/2020,Contra Costa County, CA,US,,,,,,,,
2283,Confirmed,0.0,2/26/2020,Los Angeles, CA,US,,,,,,,,
2284,Confirmed,0.0,2/26/2020,Santa Clara, CA,US,,,,,,,,
2285,Confirmed,0.0,2/26/2020,San Benito, CA,US,,,,,,,,
2286,Confirmed,0.0,2/26/2020,San Diego County, CA,US,,,,,,,,
2287,Confirmed,0.0,2/26/2020,Humboldt County, CA,US,,,,,,,,
2288,Confirmed,0.0,2/26/2020,Sacramento County, CA,US,,,,,,,,
2289,Confirmed,0.0,2/26/2020,Placer County, CA,US,,,,,,,,
2290,Confirmed,0.0,2/26/2020,San Mateo, CA,US,,,,,,,,
2291,Confirmed,0.0,2/26/2020,Sonoma County, CA,US,,,,,,,,
2292,Confirmed,0.0,2/26/2020,Berkeley, CA,US,,,,,,,,
2293,Confirmed,0.0,2/26/2020,Orange County, CA,US,,,,,,,,
2294,Confirmed,0.0,2/26/2020,Contra Costa County, CA,US,,,,,,,,
2295,Confirmed,0.0,2/27/2020,Los Angeles, CA,US,,,,,,,,
2296,Confirmed,0.0,2/27/2020,Santa Clara, CA,US,,,,,,,,
2297,Confirmed,0.0,2/27/2020,San Benito, CA,US,,,,,,,,
2298,Confirmed,0.0,2/27/2020,San Diego County, CA,US,,,,,,,,
2299,Confirmed,0.0,2/27/2020,Humboldt County, CA,US,,,,,,,,
2300,Confirmed,1.0,2/27/2020,Sacramento County, CA,US,,,,,,,,
2301,Confirmed,0.0,2/27/2020,Placer County, CA,US,,,,,,,,
2302,Confirmed,0.0,2/27/2020,San Mateo, CA,US,,,,,,,,
2303,Confirmed,0.0,2/27/2020,Sonoma County, CA,US,,,,,,,,
2304,Confirmed,0.0,2/27/2020,Berkeley, CA,US,,,,,,,,
2305,Confirmed,0.0,2/27/2020,Orange County, CA,US,,,,,,,,
2306,Confirmed,0.0,2/27/2020,Contra Costa County, CA,US,,,,,,,,
2307,Confirmed,0.0,2/28/2020,Los Angeles, CA,US,,,,,,,,
2308,Confirmed,0.0,2/28/2020,Santa Clara, CA,US,,,,,,,,
2309,Confirmed,0.0,2/28/2020,San Benito, CA,US,,,,,,,,
2310,Confirmed,0.0,2/28/2020,San Diego County, CA,US,,,,,,,,
2311,Confirmed,0.0,2/28/2020,Humboldt County, CA,US,,,,,,,,
2312,Confirmed,0.0,2/28/2020,Sacramento County, CA,US,,,,,,,,
2313,Confirmed,0.0,2/28/2020,Placer County, CA,US,,,,,,,,
2314,Confirmed,0.0,2/28/2020,San Mateo, CA,US,,,,,,,,
2315,Confirmed,0.0,2/28/2020,Sonoma County, CA,US,,,,,,,,
2316,Confirmed,0.0,2/28/2020,Berkeley, CA,US,,,,,,,,
2317,Confirmed,0.0,2/28/2020,Orange County, CA,US,,,,,,,,
2318,Confirmed,0.0,2/28/2020,Contra Costa County, CA,US,,,,,,,,
2319,Confirmed,0.0,2/29/2020,Los Angeles, CA,US,,,,,,,,
2320,Confirmed,1.0,2/29/2020,Santa Clara, CA,US,,,,,,,,
2321,Confirmed,0.0,2/29/2020,San Benito, CA,US,,,,,,,,
2322,Confirmed,0.0,2/29/2020,San Diego County, CA,US,,,,,,,,
2323,Confirmed,0.0,2/29/2020,Humboldt County, CA,US,,,,,,,,
2324,Confirmed,0.0,2/29/2020,Sacramento County, CA,US,,,,,,,,
2325,Confirmed,0.0,2/29/2020,Placer County, CA,US,,,,,,,,
2326,Confirmed,0.0,2/29/2020,San Mateo, CA,US,,,,,,,,
2327,Confirmed,0.0,2/29/2020,Sonoma County, CA,US,,,,,,,,
2328,Confirmed,0.0,2/29/2020,Berkeley, CA,US,,,,,,,,
2329,Confirmed,0.0,2/29/2020,Orange County, CA,US,,,,,,,,
2330,Confirmed,0.0,2/29/2020,Contra Costa County, CA,US,,,,,,,,
2331,Confirmed,0.0,2/3/2020,Los Angeles, CA,US,,,,,,,,
2332,Confirmed,1.0,2/3/2020,Santa Clara, CA,US,,,,,,,,
2333,Confirmed,2.0,2/3/2020,San Benito, CA,US,,,,,,,,
2334,Confirmed,0.0,2/3/2020,San Diego County, CA,US,,,,,,,,
2335,Confirmed,0.0,2/3/2020,Humboldt County, CA,US,,,,,,,,
2336,Confirmed,0.0,2/3/2020,Sacramento County, CA,US,,,,,,,,
2337,Confirmed,0.0,2/3/2020,Placer County, CA,US,,,,,,,,
2338,Confirmed,0.0,2/3/2020,San Mateo, CA,US,,,,,,,,
2339,Confirmed,0.0,2/3/2020,Sonoma County, CA,US,,,,,,,,
2340,Confirmed,0.0,2/3/2020,Berkeley, CA,US,,,,,,,,
2341,Confirmed,0.0,2/3/2020,Orange County, CA,US,,,,,,,,
2342,Confirmed,0.0,2/3/2020,Contra Costa County, CA,US,,,,,,,,
2343,Confirmed,0.0,2/4/2020,Los Angeles, CA,US,,,,,,,,
2344,Confirmed,0.0,2/4/2020,Santa Clara, CA,US,,,,,,,,
2345,Confirmed,0.0,2/4/2020,San Benito, CA,US,,,,,,,,
2346,Confirmed,0.0,2/4/2020,San Diego County, CA,US,,,,,,,,
2347,Confirmed,0.0,2/4/2020,Humboldt County, CA,US,,,,,,,,
2348,Confirmed,0.0,2/4/2020,Sacramento County, CA,US,,,,,,,,
2349,Confirmed,0.0,2/4/2020,Placer County, CA,US,,,,,,,,
2350,Confirmed,0.0,2/4/2020,San Mateo, CA,US,,,,,,,,
2351,Confirmed,0.0,2/4/2020,Sonoma County, CA,US,,,,,,,,
2352,Confirmed,0.0,2/4/2020,Berkeley, CA,US,,,,,,,,
2353,Confirmed,0.0,2/4/2020,Orange County, CA,US,,,,,,,,
2354,Confirmed,0.0,2/4/2020,Contra Costa County, CA,US,,,,,,,,
2355,Confirmed,0.0,2/5/2020,Los Angeles, CA,US,,,,,,,,
2356,Confirmed,0.0,2/5/2020,Santa Clara, CA,US,,,,,,,,
2357,Confirmed,0.0,2/5/2020,San Benito, CA,US,,,,,,,,
2358,Confirmed,0.0,2/5/2020,San Diego County, CA,US,,,,,,,,
2359,Confirmed,0.0,2/5/2020,Humboldt County, CA,US,,,,,,,,
2360,Confirmed,0.0,2/5/2020,Sacramento County, CA,US,,,,,,,,
2361,Confirmed,0.0,2/5/2020,Placer County, CA,US,,,,,,,,
2362,Confirmed,0.0,2/5/2020,San Mateo, CA,US,,,,,,,,
2363,Confirmed,0.0,2/5/2020,Sonoma County, CA,US,,,,,,,,
2364,Confirmed,0.0,2/5/2020,Berkeley, CA,US,,,,,,,,
2365,Confirmed,0.0,2/5/2020,Orange County, CA,US,,,,,,,,
2366,Confirmed,0.0,2/5/2020,Contra Costa County, CA,US,,,,,,,,
2367,Confirmed,0.0,2/6/2020,Los Angeles, CA,US,,,,,,,,
2368,Confirmed,0.0,2/6/2020,Santa Clara, CA,US,,,,,,,,
2369,Confirmed,0.0,2/6/2020,San Benito, CA,US,,,,,,,,
2370,Confirmed,0.0,2/6/2020,San Diego County, CA,US,,,,,,,,
2371,Confirmed,0.0,2/6/2020,Humboldt County, CA,US,,,,,,,,
2372,Confirmed,0.0,2/6/2020,Sacramento County, CA,US,,,,,,,,
2373,Confirmed,0.0,2/6/2020,Placer County, CA,US,,,,,,,,
2374,Confirmed,0.0,2/6/2020,San Mateo, CA,US,,,,,,,,
2375,Confirmed,0.0,2/6/2020,Sonoma County, CA,US,,,,,,,,
2376,Confirmed,0.0,2/6/2020,Berkeley, CA,US,,,,,,,,
2377,Confirmed,0.0,2/6/2020,Orange County, CA,US,,,,,,,,
2378,Confirmed,0.0,2/6/2020,Contra Costa County, CA,US,,,,,,,,
2379,Confirmed,0.0,2/7/2020,Los Angeles, CA,US,,,,,,,,
2380,Confirmed,0.0,2/7/2020,Santa Clara, CA,US,,,,,,,,
2381,Confirmed,0.0,2/7/2020,San Benito, CA,US,,,,,,,,
2382,Confirmed,0.0,2/7/2020,San Diego County, CA,US,,,,,,,,
2383,Confirmed,0.0,2/7/2020,Humboldt County, CA,US,,,,,,,,
2384,Confirmed,0.0,2/7/2020,Sacramento County, CA,US,,,,,,,,
2385,Confirmed,0.0,2/7/2020,Placer County, CA,US,,,,,,,,
2386,Confirmed,0.0,2/7/2020,San Mateo, CA,US,,,,,,,,
2387,Confirmed,0.0,2/7/2020,Sonoma County, CA,US,,,,,,,,
2388,Confirmed,0.0,2/7/2020,Berkeley, CA,US,,,,,,,,
2389,Confirmed,0.0,2/7/2020,Orange County, CA,US,,,,,,,,
2390,Confirmed,0.0,2/7/2020,Contra Costa County, CA,US,,,,,,,,
2391,Confirmed,0.0,2/8/2020,Los Angeles, CA,US,,,,,,,,
2392,Confirmed,0.0,2/8/2020,Santa Clara, CA,US,,,,,,,,
2393,Confirmed,0.0,2/8/2020,San Benito, CA,US,,,,,,,,
2394,Confirmed,0.0,2/8/2020,San Diego County, CA,US,,,,,,,,
2395,Confirmed,0.0,2/8/2020,Humboldt County, CA,US,,,,,,,,
2396,Confirmed,0.0,2/8/2020,Sacramento County, CA,US,,,,,,,,
2397,Confirmed,0.0,2/8/2020,Placer County, CA,US,,,,,,,,
2398,Confirmed,0.0,2/8/2020,San Mateo, CA,US,,,,,,,,
2399,Confirmed,0.0,2/8/2020,Sonoma County, CA,US,,,,,,,,
2400,Confirmed,0.0,2/8/2020,Berkeley, CA,US,,,,,,,,
2401,Confirmed,0.0,2/8/2020,Orange County, CA,US,,,,,,,,
2402,Confirmed,0.0,2/8/2020,Contra Costa County, CA,US,,,,,,,,
2403,Confirmed,0.0,2/9/2020,Los Angeles, CA,US,,,,,,,,
2404,Confirmed,0.0,2/9/2020,Santa Clara, CA,US,,,,,,,,
2405,Confirmed,0.0,2/9/2020,San Benito, CA,US,,,,,,,,
2406,Confirmed,0.0,2/9/2020,San Diego County, CA,US,,,,,,,,
2407,Confirmed,0.0,2/9/2020,Humboldt County, CA,US,,,,,,,,
2408,Confirmed,0.0,2/9/2020,Sacramento County, CA,US,,,,,,,,
2409,Confirmed,0.0,2/9/2020,Placer County, CA,US,,,,,,,,
2410,Confirmed,0.0,2/9/2020,San Mateo, CA,US,,,,,,,,
2411,Confirmed,0.0,2/9/2020,Sonoma County, CA,US,,,,,,,,
2412,Confirmed,0.0,2/9/2020,Berkeley, CA,US,,,,,,,,
2413,Confirmed,0.0,2/9/2020,Orange County, CA,US,,,,,,,,
