Case Type,Count,Date,Province/State,State Abbr,Country/Region
Deaths,0,2/26/2020,San Diego County, CA,US
Deaths,0,2/26/2020,San Antonio, TX,US
Deaths,0,2/26/2020,Omaha, NE ,US
Deaths,0,2/26/2020,Travis, CA ,US
Deaths,0,2/26/2020,Lackland, TX ,US
Deaths,0,2/26/2020,Humboldt County, CA,US
Deaths,0,2/26/2020,Sacramento County, CA,US
Deaths,0,2/26/2020, Montreal, QC,Canada
Deaths,0,2/26/2020,Snohomish County, WA,US
Deaths,0,2/26/2020,Providence, RI,US
Deaths,0,2/26/2020,Grafton County, NH,US
Deaths,0,2/26/2020,Hillsborough, FL,US
Deaths,0,2/26/2020,New York City, NY,US
Deaths,0,2/26/2020,Placer County, CA,US
Deaths,0,2/26/2020,San Mateo, CA,US
Deaths,0,2/26/2020,Sarasota, FL,US
Deaths,0,2/26/2020,Sonoma County, CA,US
Deaths,0,2/26/2020,Umatilla, OR,US
Deaths,0,2/26/2020,Fulton County, GA,US
Deaths,0,2/26/2020,Washington County, OR,US
Deaths,0,2/26/2020, Norfolk County, MA,US
Deaths,0,2/26/2020,Berkeley, CA,US
Deaths,0,2/26/2020,Maricopa County, AZ,US
Deaths,0,2/26/2020,Wake County, NC,US
Deaths,0,2/26/2020,Westchester County, NY,US
Deaths,0,2/26/2020,Orange County, CA,US
Deaths,0,2/26/2020,Contra Costa County, CA,US
Deaths,0,2/27/2020,King County, WA,US
Deaths,0,2/27/2020,Cook County, IL,US
Deaths,0,2/27/2020,Tempe, AZ,US
Deaths,0,2/27/2020,Toronto, ON,Canada
Deaths,0,2/27/2020,Los Angeles, CA,US
Deaths,0,2/27/2020,London, ON,Canada
Deaths,0,2/27/2020,Santa Clara, CA,US
Deaths,0,2/27/2020,Boston, MA,US
Deaths,0,2/27/2020,San Benito, CA,US
Deaths,0,2/27/2020,Madison, WI,US
Deaths,0,2/27/2020,San Diego County, CA,US
Deaths,0,2/27/2020,San Antonio, TX,US
Deaths,0,2/27/2020,Omaha, NE ,US
Deaths,0,2/27/2020,Travis, CA ,US
Deaths,0,2/27/2020,Lackland, TX ,US
Deaths,0,2/27/2020,Humboldt County, CA,US
Deaths,0,2/27/2020,Sacramento County, CA,US
Deaths,0,2/27/2020, Montreal, QC,Canada
Deaths,0,2/27/2020,Snohomish County, WA,US
Deaths,0,2/27/2020,Providence, RI,US
Deaths,0,2/27/2020,Grafton County, NH,US
Deaths,0,2/27/2020,Hillsborough, FL,US
Deaths,0,2/27/2020,New York City, NY,US
Deaths,0,2/27/2020,Placer County, CA,US
Deaths,0,2/27/2020,San Mateo, CA,US
Deaths,0,2/27/2020,Sarasota, FL,US
